"","injuries","crash_date","crash_hour","report_type","num_units","posted_speed_limit","weather_condition","lighting_condition","roadway_surface_cond","first_crash_type","trafficway_type","prim_contributory_cause","latitude","longitude"
"3283","none",2021-11-13 09:39:00,9,"NOT ON SCENE (DESK REPORT)",2,25,"CLOUDY/OVERCAST","DAYLIGHT","WET","REAR END","NOT DIVIDED","UNABLE TO DETERMINE",41.71326357,-87.553770285
"3284","none",2021-11-13 09:35:00,9,"ON SCENE",2,30,"RAIN","DAYLIGHT","WET","PARKED MOTOR VEHICLE","NOT DIVIDED","IMPROPER LANE USAGE",41.758954966,-87.560588842
"3285","none",2021-11-13 09:30:00,9,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","REAR END","NOT DIVIDED","FOLLOWING TOO CLOSELY",41.91688959,-87.740210539
"3286","none",2021-11-13 09:30:00,9,"NOT ON SCENE (DESK REPORT)",2,30,"UNKNOWN","DAYLIGHT","UNKNOWN","REAR END","NOT DIVIDED","FAILING TO YIELD RIGHT-OF-WAY",41.964975618,-87.688858061
"3287","injuries",2021-11-13 09:16:00,9,"ON SCENE",2,30,"RAIN","DAYLIGHT","WET","ANGLE","T-INTERSECTION","UNABLE TO DETERMINE",41.766354157,-87.576243137
"3288","none",2021-11-13 09:15:00,9,"ON SCENE",2,35,"BLOWING SNOW","DAYLIGHT","SNOW OR SLUSH","ANGLE","NOT DIVIDED","NOT APPLICABLE",41.882339282,-87.76507801
"3289","none",2021-11-13 09:12:00,9,"ON SCENE",2,30,"FREEZING RAIN/DRIZZLE","DAYLIGHT","WET","TURNING","ONE-WAY","FAILING TO REDUCE SPEED TO AVOID CRASH",41.765589899,-87.626697966
"3290","injuries",2021-11-13 09:05:00,9,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)","FOLLOWING TOO CLOSELY",41.931098005,-87.77116209
"3291","none",2021-11-13 09:00:00,9,"ON SCENE",2,30,"CLEAR","DAYLIGHT","DRY","TURNING","ONE-WAY","FAILING TO YIELD RIGHT-OF-WAY",41.893245521,-87.637949167
"3292","none",2021-11-13 09:00:00,9,"ON SCENE",2,15,"CLEAR","DAYLIGHT","WET","REAR TO SIDE","PARKING LOT","EQUIPMENT - VEHICLE CONDITION",41.699018029,-87.681239168
"3293","none",2021-11-13 09:00:00,9,"NOT ON SCENE (DESK REPORT)",2,30,"RAIN","DAYLIGHT","DRY","ANGLE","DIVIDED - W/MEDIAN (NOT RAISED)","FAILING TO YIELD RIGHT-OF-WAY",41.809261739,-87.617331156
"3294","none",2021-11-13 09:00:00,9,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","UNKNOWN","DRY","PARKED MOTOR VEHICLE","ONE-WAY","UNABLE TO DETERMINE",41.698630342,-87.610940893
"3295","injuries",2021-11-13 08:50:00,8,"UNKNOWN",2,30,"CLOUDY/OVERCAST","DAYLIGHT","WET","ANGLE","DIVIDED - W/MEDIAN (NOT RAISED)","UNABLE TO DETERMINE",41.851818735,-87.675681157
"3296","injuries",2021-11-13 08:40:00,8,"ON SCENE",3,30,"CLEAR","DAYLIGHT","DRY","SIDESWIPE SAME DIRECTION","NOT DIVIDED","FAILING TO YIELD RIGHT-OF-WAY",41.925161658,-87.659814956
"3297","injuries",2021-11-13 08:30:00,8,"ON SCENE",3,30,"CLOUDY/OVERCAST","DAYLIGHT","WET","PARKED MOTOR VEHICLE","ONE-WAY","DRIVING ON WRONG SIDE/WRONG WAY",41.9555609,-87.652381077
"3298","none",2021-11-13 08:30:00,8,"NOT ON SCENE (DESK REPORT)",2,30,"CLOUDY/OVERCAST","DAYLIGHT","DRY","SIDESWIPE SAME DIRECTION","NOT DIVIDED","UNABLE TO DETERMINE",41.985649799,-87.655335807
"3299","none",2021-11-13 08:25:00,8,"NOT ON SCENE (DESK REPORT)",2,10,"CLEAR","DARKNESS","DRY","REAR TO FRONT","OTHER","UNABLE TO DETERMINE",41.887026634,-87.61658923
"3300","none",2021-11-13 08:00:00,8,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","ANGLE","DRIVEWAY","UNABLE TO DETERMINE",41.708077429,-87.559806871
"3301","none",2021-11-13 07:45:00,7,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","ANGLE","NOT DIVIDED","DISREGARDING TRAFFIC SIGNALS",41.887943273,-87.622335434
"3302","none",2021-11-13 07:30:00,7,"ON SCENE",1,15,"CLEAR","DAWN","DRY","FIXED OBJECT","OTHER","PHYSICAL CONDITION OF DRIVER",41.700780195,-87.61979335
"3303","none",2021-11-13 07:05:00,7,"ON SCENE",2,30,"CLOUDY/OVERCAST","DAYLIGHT","DRY","PARKED MOTOR VEHICLE","NOT DIVIDED","UNABLE TO DETERMINE",41.975900461,-87.680735556
"3304","none",2021-11-13 07:00:00,7,"ON SCENE",2,30,"OTHER","DARKNESS, LIGHTED ROAD","OTHER","PARKED MOTOR VEHICLE","ONE-WAY","UNABLE TO DETERMINE",41.882340891,-87.750390563
"3305","none",2021-11-13 07:00:00,7,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","PARKED MOTOR VEHICLE","NOT DIVIDED","UNABLE TO DETERMINE",41.797123381,-87.703511606
"3306","none",2021-11-13 07:00:00,7,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","PARKED MOTOR VEHICLE","NOT DIVIDED","UNABLE TO DETERMINE",41.962481284,-87.776942896
"3307","none",2021-11-13 06:37:00,6,"ON SCENE",2,30,"CLEAR","DAWN","DRY","PARKED MOTOR VEHICLE","NOT DIVIDED","UNABLE TO DETERMINE",41.907830195,-87.753115264
"3308","none",2021-11-13 06:13:00,6,"ON SCENE",2,30,"CLEAR","DAYLIGHT","DRY","PARKED MOTOR VEHICLE","NOT DIVIDED","UNABLE TO DETERMINE",41.796682969,-87.73177519
"3309","none",2021-11-13 06:00:00,6,"NOT ON SCENE (DESK REPORT)",2,30,"UNKNOWN","DARKNESS","DRY","PARKED MOTOR VEHICLE","ONE-WAY","UNABLE TO DETERMINE",41.68621077,-87.615763338
"3310","none",2021-11-13 05:50:00,5,"ON SCENE",1,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","FIXED OBJECT","DIVIDED - W/MEDIAN (NOT RAISED)","EVASIVE ACTION DUE TO ANIMAL, OBJECT, NONMOTORIST",41.788644237,-87.76229696
"3311","none",2021-11-13 05:44:00,5,"ON SCENE",2,5,"RAIN","DAWN","WET","ANGLE","PARKING LOT","UNABLE TO DETERMINE",41.848324655,-87.673434157
"3312","none",2021-11-13 05:42:00,5,"ON SCENE",1,35,"CLEAR","DARKNESS, LIGHTED ROAD","WET","FIXED OBJECT","NOT DIVIDED","UNABLE TO DETERMINE",41.9334726,-87.766468738
"3313","none",2021-11-13 05:30:00,5,"NOT ON SCENE (DESK REPORT)",2,30,"UNKNOWN","UNKNOWN","UNKNOWN","PARKED MOTOR VEHICLE","NOT DIVIDED","UNABLE TO DETERMINE",41.778349677,-87.771659607
"3314","injuries",2021-11-13 05:26:00,5,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","PEDESTRIAN","FOUR WAY","UNABLE TO DETERMINE",41.967665308,-87.768111916
"3315","none",2021-11-13 04:32:00,4,"ON SCENE",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","PARKED MOTOR VEHICLE","NOT DIVIDED","UNABLE TO DETERMINE",41.733296513,-87.551481654
"3316","injuries",2021-11-13 04:23:00,4,"ON SCENE",2,35,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","TURNING","T-INTERSECTION","UNABLE TO DETERMINE",41.90379894,-87.638484947
"3317","none",2021-11-13 04:00:00,4,"ON SCENE",2,30,"CLEAR","DAYLIGHT","DRY","PARKED MOTOR VEHICLE","ONE-WAY","IMPROPER LANE USAGE",41.749741803,-87.564840524
"3318","none",2021-11-13 04:00:00,4,"ON SCENE",2,20,"CLEAR","UNKNOWN","UNKNOWN","PARKED MOTOR VEHICLE","NOT DIVIDED","NOT APPLICABLE",41.655706367,-87.596961358
"3319","none",2021-11-13 04:00:00,4,"ON SCENE",2,30,"RAIN","DARKNESS, LIGHTED ROAD","WET","TURNING","NOT DIVIDED","FAILING TO REDUCE SPEED TO AVOID CRASH",41.765826053,-87.673678993
"3320","injuries",2021-11-13 03:30:00,3,"ON SCENE",2,35,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","TURNING","FOUR WAY","UNABLE TO DETERMINE",41.816729387,-87.743536712
"3321","injuries",2021-11-13 03:30:00,3,"ON SCENE",3,35,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","HEAD ON","DIVIDED - W/MEDIAN BARRIER","DRIVING ON WRONG SIDE/WRONG WAY",41.892645767,-87.613823021
"3322","none",2021-11-13 03:30:00,3,"ON SCENE",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","TURNING","NOT DIVIDED","IMPROPER TURNING/NO SIGNAL",41.779852942,-87.631870592
"3323","none",2021-11-13 03:25:00,3,"ON SCENE",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","SIDESWIPE SAME DIRECTION","NOT DIVIDED","IMPROPER LANE USAGE",41.95042134,-87.688509823
"3324","none",2021-11-13 03:24:00,3,"ON SCENE",2,30,"OTHER","DARKNESS, LIGHTED ROAD","UNKNOWN","ANGLE","DIVIDED - W/MEDIAN (NOT RAISED)","DISREGARDING TRAFFIC SIGNALS",41.871288733,-87.745073203
"3325","none",2021-11-13 03:15:00,3,"ON SCENE",3,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","PARKED MOTOR VEHICLE","NOT DIVIDED","CELL PHONE USE OTHER THAN TEXTING",41.906413276,-87.756018931
"3326","none",2021-11-13 03:15:00,3,"NOT ON SCENE (DESK REPORT)",2,30,"RAIN","DARKNESS, LIGHTED ROAD","WET","REAR END","NOT DIVIDED","FAILING TO REDUCE SPEED TO AVOID CRASH",41.707546266,-87.606397254
"3327","none",2021-11-13 03:00:00,3,"ON SCENE",2,30,"UNKNOWN","DARKNESS, LIGHTED ROAD","UNKNOWN","PARKED MOTOR VEHICLE","ONE-WAY","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE",41.900090945,-87.625720329
"3328","none",2021-11-13 03:00:00,3,"ON SCENE",1,30,"UNKNOWN","DARKNESS, LIGHTED ROAD","UNKNOWN","FIXED OBJECT","NOT DIVIDED","UNABLE TO DETERMINE",41.983198676,-87.823774964
"3329","none",2021-11-13 03:00:00,3,"ON SCENE",2,30,"CLEAR","DARKNESS","WET","PARKED MOTOR VEHICLE","NOT DIVIDED","OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",41.773689338,-87.669086191
"3330","injuries",2021-11-13 03:00:00,3,"ON SCENE",1,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","FIXED OBJECT","NOT DIVIDED","UNABLE TO DETERMINE",41.8779856,-87.7012678
"3331","none",2021-11-13 02:55:00,2,"ON SCENE",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","TURNING","FOUR WAY","FAILING TO YIELD RIGHT-OF-WAY",41.985792021,-87.807062047
"3332","none",2021-11-13 02:54:00,2,"ON SCENE",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","PARKED MOTOR VEHICLE","NOT DIVIDED","FAILING TO REDUCE SPEED TO AVOID CRASH",41.771124822,-87.734516834
"3333","injuries",2021-11-13 02:48:00,2,"ON SCENE",3,25,"CLEAR","DARKNESS, LIGHTED ROAD","WET","PARKED MOTOR VEHICLE","ONE-WAY","UNABLE TO DETERMINE",41.757942623,-87.592140717
"3334","none",2021-11-13 02:46:00,2,"ON SCENE",2,30,"RAIN","DARKNESS, LIGHTED ROAD","WET","PARKED MOTOR VEHICLE","NOT DIVIDED","UNABLE TO DETERMINE",41.744289689,-87.587075869
"3335","injuries",2021-11-13 02:30:00,2,"ON SCENE",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","ANGLE","DIVIDED - W/MEDIAN (NOT RAISED)","DISREGARDING TRAFFIC SIGNALS",41.823772748,-87.61714202
"3336","none",2021-11-13 02:20:00,2,"NOT ON SCENE (DESK REPORT)",2,35,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","TURNING","FOUR WAY","UNABLE TO DETERMINE",41.90308734,-87.630107814
"3337","none",2021-11-13 02:17:00,2,"ON SCENE",4,35,"CLEAR","DUSK","DRY","PARKED MOTOR VEHICLE","NOT DIVIDED","IMPROPER LANE USAGE",41.909509756,-87.763722717
"3338","none",2021-11-13 01:51:00,1,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","REAR END","ONE-WAY","IMPROPER BACKING",41.750965678,-87.625974359
"3339","none",2021-11-13 01:45:00,1,"ON SCENE",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","ANGLE","NOT DIVIDED","DRIVING ON WRONG SIDE/WRONG WAY",41.877455946,-87.703628634
"3340","none",2021-11-13 01:04:00,1,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN (NOT RAISED)","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE",41.887953812,-87.745699367
"3341","none",2021-11-13 01:00:00,1,"ON SCENE",2,30,"RAIN","DARKNESS, LIGHTED ROAD","WET","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)","UNABLE TO DETERMINE",41.745425337,-87.604926721
"3342","none",2021-11-13 01:00:00,1,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","TURNING","FOUR WAY","UNABLE TO DETERMINE",41.800642554,-87.743113469
"3343","none",2021-11-13 01:00:00,1,"NOT ON SCENE (DESK REPORT)",1,15,"UNKNOWN","DARKNESS, LIGHTED ROAD","UNKNOWN","FIXED OBJECT","NOT DIVIDED","NOT APPLICABLE",41.910049597,-87.764385248
"3344","none",2021-11-13 00:59:00,0,"ON SCENE",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","ANGLE","FOUR WAY","DISTRACTION - FROM INSIDE VEHICLE",41.898499178,-87.623837707
"3345","none",2021-11-13 00:52:00,0,"ON SCENE",1,35,"CLEAR","DARKNESS, LIGHTED ROAD","WET","FIXED OBJECT","ONE-WAY","UNABLE TO DETERMINE",41.776003229,-87.630389506
"3346","none",2021-11-13 00:50:00,0,"ON SCENE",5,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","PARKED MOTOR VEHICLE","ONE-WAY","UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED)",41.992128524,-87.693588152
"3347","none",2021-11-13 00:41:00,0,"ON SCENE",2,30,"RAIN","DARKNESS, LIGHTED ROAD","WET","PARKED MOTOR VEHICLE","NOT DIVIDED","IMPROPER OVERTAKING/PASSING",41.706082424,-87.559790222
"3348","none",2021-11-13 00:39:00,0,"ON SCENE",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","WET","PARKED MOTOR VEHICLE","NOT DIVIDED","TEXTING",41.767469549,-87.654325039
"3349","none",2021-11-13 00:30:00,0,"ON SCENE",2,35,"CLEAR","DARKNESS","WET","TURNING","NOT DIVIDED","FAILING TO YIELD RIGHT-OF-WAY",41.969195651,-87.655146566
"3350","injuries",2021-11-13 00:30:00,0,"ON SCENE",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","PEDESTRIAN","ALLEY","NOT APPLICABLE",42.012640953,-87.680561554
"3351","none",2021-11-13 00:30:00,0,"NOT ON SCENE (DESK REPORT)",2,30,"RAIN","DARKNESS, LIGHTED ROAD","WET","TURNING","FOUR WAY","DISREGARDING TRAFFIC SIGNALS",41.998087616,-87.670746827
"3352","injuries",2021-11-13 00:13:00,0,"ON SCENE",5,35,"CLEAR","DARKNESS, LIGHTED ROAD","WET","ANGLE","T-INTERSECTION","FAILING TO YIELD RIGHT-OF-WAY",41.727727438,-87.585594309
"3353","none",2021-11-13 00:01:00,0,"ON SCENE",2,30,"RAIN","DARKNESS, LIGHTED ROAD","WET","PARKED MOTOR VEHICLE","ONE-WAY","UNABLE TO DETERMINE",41.932963929,-87.721963724
"3354","injuries",2021-11-12 23:52:00,23,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","REAR END","FOUR WAY","FOLLOWING TOO CLOSELY",41.938269073,-87.795639456
"3355","none",2021-11-12 23:40:00,23,"UNKNOWN",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","WET","REAR END","NOT DIVIDED","UNABLE TO DETERMINE",41.807654336,-87.733515381
"3356","injuries",2021-11-12 23:37:00,23,"ON SCENE",1,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","FIXED OBJECT","NOT DIVIDED","PHYSICAL CONDITION OF DRIVER",41.877163211,-87.71123952
"3357","injuries",2021-11-12 23:33:00,23,"ON SCENE",3,25,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","PEDALCYCLIST","NOT DIVIDED","OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",41.896372591,-87.642441482
"3358","none",2021-11-12 23:30:00,23,"NOT ON SCENE (DESK REPORT)",2,10,"CLEAR","DARKNESS","DRY","PARKED MOTOR VEHICLE","PARKING LOT","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE",41.8745323,-87.625357844
"3359","none",2021-11-12 23:24:00,23,"ON SCENE",2,35,"RAIN","DARKNESS, LIGHTED ROAD","WET","SIDESWIPE SAME DIRECTION","ONE-WAY","UNABLE TO DETERMINE",41.759956145,-87.62656574
"3360","injuries",2021-11-12 23:23:00,23,"ON SCENE",1,30,"RAIN","DARKNESS, LIGHTED ROAD","WET","FIXED OBJECT","NOT DIVIDED","UNABLE TO DETERMINE",41.767352955,-87.576477958
"3361","injuries",2021-11-12 23:22:00,23,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","WET","TURNING","NOT DIVIDED","IMPROPER TURNING/NO SIGNAL",41.743933077,-87.599290834
"3362","none",2021-11-12 23:20:00,23,"ON SCENE",1,30,"CLEAR","DARKNESS, LIGHTED ROAD","WET","FIXED OBJECT","NOT DIVIDED","UNABLE TO DETERMINE",41.827183423,-87.69730207
"3363","none",2021-11-12 23:20:00,23,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","REAR END","NOT DIVIDED","FOLLOWING TOO CLOSELY",41.848296254,-87.627123594
"3364","none",2021-11-12 23:15:00,23,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","TURNING","DIVIDED - W/MEDIAN (NOT RAISED)","UNABLE TO DETERMINE",41.794700385,-87.628958802
"3365","none",2021-11-12 23:11:00,23,"ON SCENE",2,30,"OTHER","UNKNOWN","WET","SIDESWIPE OPPOSITE DIRECTION","OTHER","UNABLE TO DETERMINE",41.866114694,-87.721296222
"3366","none",2021-11-12 23:00:00,23,"ON SCENE",2,20,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","PARKED MOTOR VEHICLE","ONE-WAY","UNABLE TO DETERMINE",41.787838489,-87.704764508
"3367","none",2021-11-12 23:00:00,23,"NOT ON SCENE (DESK REPORT)",1,30,"CLEAR","DARKNESS","DRY","OTHER OBJECT","NOT DIVIDED","ROAD CONSTRUCTION/MAINTENANCE",41.746180116,-87.643764499
"3368","none",2021-11-12 23:00:00,23,"ON SCENE",2,20,"RAIN","DARKNESS, LIGHTED ROAD","WET","PARKED MOTOR VEHICLE","ONE-WAY","UNABLE TO DETERMINE",41.726227781,-87.660509222
"3369","injuries",2021-11-12 22:59:00,22,"ON SCENE",2,35,"RAIN","DARKNESS, LIGHTED ROAD","WET","PEDESTRIAN","DIVIDED - W/MEDIAN (NOT RAISED)","UNABLE TO DETERMINE",41.78665776,-87.664245865
"3370","none",2021-11-12 22:52:00,22,"ON SCENE",2,25,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","TURNING","DIVIDED - W/MEDIAN BARRIER","FAILING TO YIELD RIGHT-OF-WAY",41.87676748,-87.636991043
"3371","injuries",2021-11-12 22:45:00,22,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","UNKNOWN","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)","UNABLE TO DETERMINE",41.743859923,-87.607575779
"3372","none",2021-11-12 22:45:00,22,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS","WET","ANGLE","NOT DIVIDED","NOT APPLICABLE",41.814175628,-87.704360114
"3373","none",2021-11-12 22:41:00,22,"ON SCENE",1,30,"RAIN","DARKNESS, LIGHTED ROAD","WET","OTHER NONCOLLISION","NOT DIVIDED","ROAD CONSTRUCTION/MAINTENANCE",41.832138836,-87.685223136
"3374","none",2021-11-12 22:30:00,22,"NOT ON SCENE (DESK REPORT)",2,10,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","PARKED MOTOR VEHICLE","PARKING LOT","UNABLE TO DETERMINE",41.867136519,-87.62269374
"3375","none",2021-11-12 22:30:00,22,"NOT ON SCENE (DESK REPORT)",2,45,"UNKNOWN","DARKNESS, LIGHTED ROAD","UNKNOWN","SIDESWIPE SAME DIRECTION","OTHER","UNABLE TO DETERMINE",41.891147072,-87.614375057
"3376","none",2021-11-12 22:15:00,22,"ON SCENE",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","WET","TURNING","NOT DIVIDED","UNABLE TO DETERMINE",41.851256962,-87.638417781
"3377","none",2021-11-12 22:13:00,22,"ON SCENE",2,30,"RAIN","DARKNESS, LIGHTED ROAD","WET","TURNING","NOT DIVIDED","UNABLE TO DETERMINE",41.736129139,-87.647344817
"3378","injuries",2021-11-12 22:07:00,22,"NOT ON SCENE (DESK REPORT)",2,15,"UNKNOWN","DARKNESS, LIGHTED ROAD","UNKNOWN","ANGLE","NOT DIVIDED","FAILING TO YIELD RIGHT-OF-WAY",41.981363773,-87.69438677
"3379","none",2021-11-12 22:00:00,22,"ON SCENE",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","PARKED MOTOR VEHICLE","NOT DIVIDED","UNABLE TO DETERMINE",41.963704322,-87.655679319
"3380","none",2021-11-12 22:00:00,22,"ON SCENE",2,30,"UNKNOWN","DARKNESS","UNKNOWN","PARKED MOTOR VEHICLE","PARKING LOT","UNABLE TO DETERMINE",41.938767985,-87.743186762
"3381","none",2021-11-12 22:00:00,22,"NOT ON SCENE (DESK REPORT)",2,25,"UNKNOWN","UNKNOWN","UNKNOWN","PARKED MOTOR VEHICLE","ONE-WAY","UNABLE TO DETERMINE",41.996539692,-87.658560184
"3382","none",2021-11-12 21:59:00,21,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DUSK","DRY","TURNING","DIVIDED - W/MEDIAN (NOT RAISED)","IMPROPER TURNING/NO SIGNAL",41.879601772,-87.627643477
"3383","none",2021-11-12 21:50:00,21,"ON SCENE",2,25,"RAIN","DARKNESS, LIGHTED ROAD","WET","PARKED MOTOR VEHICLE","NOT DIVIDED","UNABLE TO DETERMINE",41.745325457,-87.643237599
"3384","none",2021-11-12 21:35:00,21,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","SIDESWIPE SAME DIRECTION","NOT DIVIDED","DISREGARDING TRAFFIC SIGNALS",41.689002526,-87.627862842
"3385","none",2021-11-12 21:35:00,21,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","WET","TURNING","NOT DIVIDED","IMPROPER TURNING/NO SIGNAL",41.77258118,-87.64466131
"3386","none",2021-11-12 21:30:00,21,"NOT ON SCENE (DESK REPORT)",2,30,"RAIN","DAYLIGHT","WET","TURNING","NOT DIVIDED","NOT APPLICABLE",41.852980265,-87.622397825
"3387","none",2021-11-12 21:20:00,21,"NOT ON SCENE (DESK REPORT)",2,30,"RAIN","DARKNESS, LIGHTED ROAD","WET","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN (NOT RAISED)","IMPROPER LANE USAGE",41.735852236,-87.720945711
"3388","none",2021-11-12 21:00:00,21,"NOT ON SCENE (DESK REPORT)",2,5,"RAIN","DARKNESS, LIGHTED ROAD","WET","PARKED MOTOR VEHICLE","PARKING LOT","UNABLE TO DETERMINE",41.809772727,-87.594960891
"3389","none",2021-11-12 21:00:00,21,"NOT ON SCENE (DESK REPORT)",2,35,"RAIN","DARKNESS, LIGHTED ROAD","WET","TURNING","FOUR WAY","IMPROPER TURNING/NO SIGNAL",41.89093553,-87.629971089
"3390","none",2021-11-12 21:00:00,21,"NOT ON SCENE (DESK REPORT)",2,25,"CLEAR","DARKNESS","UNKNOWN","PARKED MOTOR VEHICLE","ONE-WAY","UNABLE TO DETERMINE",41.968129221,-87.689967507
"3391","injuries",2021-11-12 20:53:00,20,"ON SCENE",2,30,"CLEAR","DARKNESS","WET","REAR END","FOUR WAY","FOLLOWING TOO CLOSELY",41.933268846,-87.75663613
"3392","none",2021-11-12 20:50:00,20,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","WET","SIDESWIPE SAME DIRECTION","NOT DIVIDED","FAILING TO YIELD RIGHT-OF-WAY",41.844019068,-87.733280625
"3393","none",2021-11-12 20:30:00,20,"NOT ON SCENE (DESK REPORT)",2,25,"UNKNOWN","DARKNESS, LIGHTED ROAD","UNKNOWN","SIDESWIPE OPPOSITE DIRECTION","NOT DIVIDED","UNABLE TO DETERMINE",41.942866072,-87.704004035
"3394","none",2021-11-12 20:30:00,20,"NOT ON SCENE (DESK REPORT)",2,30,"RAIN","DARKNESS, LIGHTED ROAD","WET","REAR END","NOT DIVIDED","UNABLE TO DETERMINE",41.885657413,-87.731165678
"3395","none",2021-11-12 20:30:00,20,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","WET","SIDESWIPE SAME DIRECTION","NOT DIVIDED","IMPROPER LANE USAGE",41.9874699,-87.689423075
"3396","none",2021-11-12 20:28:00,20,"ON SCENE",2,45,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN BARRIER","IMPROPER OVERTAKING/PASSING",41.948197896,-87.643136512
"3397","none",2021-11-12 20:25:00,20,"NOT ON SCENE (DESK REPORT)",2,20,"RAIN","DARKNESS, LIGHTED ROAD","WET","PARKED MOTOR VEHICLE","NOT DIVIDED","IMPROPER BACKING",41.802242379,-87.725642784
"3398","none",2021-11-12 20:20:00,20,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","REAR TO SIDE","PARKING LOT","FAILING TO YIELD RIGHT-OF-WAY",41.984969608,-87.733414951
"3399","none",2021-11-12 20:20:00,20,"ON SCENE",1,30,"CLEAR","DARKNESS, LIGHTED ROAD","WET","FIXED OBJECT","ONE-WAY","UNABLE TO DETERMINE",41.891991383,-87.758088721
"3400","none",2021-11-12 20:15:00,20,"NOT ON SCENE (DESK REPORT)",2,30,"UNKNOWN","UNKNOWN","UNKNOWN","ANGLE","OTHER","UNABLE TO DETERMINE",41.881625266,-87.660708115
